"timestamp","AI-K530N","total_cod_mgcod_per_gvss","total_pn_to_ps","lb_cod_mgcod_per_gvss","lb_proteins_mg_per_gvss","lb_carbs_mg_per_gvss","tb_cod_mgcod_per_gvss","tb_proteins_mg_per_gvss","tb_carbs_mgcarb_per_gvss","tb_pn_to_ps","CLARIFIER_X_SLR","CLARIFIER_X_SOR","NABX_CPASS_TOTAL_COD","NABX_CPASS_TKNH","NABX_CPASS_TSS","NABX_CPASS_VSS","ABXA_DO","ABXB_DO","ABXC_DO","ABXA_NO5","ABXA_NH3","ABXC_NH3","ABXC_MLSS","ABX_INF_FLOW","ABX_MLR_FLOW","ABXA_AIRFLOW","ABXB_AIRFLOW","ABXC_AIRFLOW","SCX_BLANKET","NABX_CPASS_dSVI30","NABX_CPASS_dSVI5","NABX_CLARIFIER_EFFLUENT_TOTAL_COD","NABX_CLARIFIER_EFFLUENT_NH3","NABX_CLARIFIER_EFFLUENT_NO2","NABX_CLARIFIER_EFFLUENT_NO5","NABX_CLARIFIER_EFFLUENT_OP","NABX_CLARIFIER_EFFLUENT_PWS","NABX_CLARIFIER_EFFLUENT_PW","NABX_CLARIFIER_EFFLUENT_TKNH","NABX_CLARIFIER_EFFLUENT_TSS","NABX_CLARIFIER_EFFLUENT_VSS","NSEC ACTUAL ASRT (days)","Solids Wasted via Effluent (tpd)","Solids Wasted via SWAS (tpd)","Solids Wasted via WAS (tpd)","NSEC MIN ASRT (days)","Total Solids Wasted (tpd)","NSI Soluble COD (LAB) (mg/L)","NSI Total COD (LAB) (mg/L)","NSI E. coli (LAB) (EC/100mL)","NSI NH3A (LAB) (mg/L)","NSI NO2 (LAB) (mg/L)","NSI NO5 (LAB) (mg/L)","NSI OP (LAB) (mg/L)","NSI PWS (LAB) (mg/L)","NSI PW (LAB) (mg/L)","NSI TKNH (LAB) (mg/L)","NSI TSS (LAB) (mg/L)","NSI TVAH (LAB) (mg/L)","NSI VSS (LAB) (mg/L)","NSEC EFF TSS (mg/L)","NSI NH3 (mg N/L)","NSI TSS (mg/L)","NSI COD (mg/L)","NSI sCOD (mg/L)","NSI FLOW (MGD)","NSI TEMP (C)","NAB2_ASRT","ASRT_d","Floc_SRT_d","Granule_SRT_d","AGS_Weighted_SRT_d","Floc_percent","Granule_percent","system"
2023-05-05,68.9681997449045,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,43.27209854,1352.257935,4110,300,3600,3400,1.19829088,1.349466759,0.7795267498,0.01785091277,7.897163674,0.4338019562,3321.600463,14.01697636,19.04905484,1012.552315,2030.726152,947.3327868,5.04168542,149.5858,302.911255,0,0.74,0.37,4.16,0,0.06,0.17,2,6,5,3.713677168,1.352002685,20.81271351,42.51530808,6.569771818,64.67806753,258,436,3650000,32.3,0.03,0.04,3.12,3.43,4.94,41.5,89.3,72,82.4,5.217218356,34.38741142,98.64182123,447.6764709,278.3702502,62.26008843,17.16044338,5.514664742,4.897017851,4.897017851,5.319172194,4.930521991,92.06353305,7.936466949,"9"
2022-11-21,10.7586463196039,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,5840,387,3870,3280,9.53340434,9.627316226,9.614833771,0.002756471939,10.33169022,3.295186956,3769.540687,22.23706983,18.86323985,371.5908466,454.9030957,223.9465793,10.99143982,101.4201,245.098572,50,2,2.14,4.4,0,0.06,0.5,4.5,17,16,4.451935291,3.6831774,27.95975333,0.03273889253,9.939455986,31.67538993,199,423,5480000,28.9,0,0.02,3.18,3.42,5.09,47.3,102,64,90,15.73104112,29.08485428,104.19665,381.9541994,238.2620221,57.66359973,18.66396862,4.83779929,4.897017851,4.897017851,5.319172194,4.930521991,92.06353305,7.936466949,"9"
2022-09-15,6.41176316461964,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,4660,317,3730,3120,7.184076394,7.239373755,7.209504202,0.002756471939,8.375581332,1.450249258,3402.345109,18.18885908,18.71203415,556.5235544,570.2532552,548.5667925,3.694150189,128.750671,266.084717,0,0.3,0.23,5.34,0.05,0.05,0.31,2.2,11,10,3.800088406,1.941466747,37.83979091,0.01119578543,9.939455986,39.80232929,114,298,1.2e+07,30.5,0.05,0,2.96,3.07,4.49,40.6,70,0,60,9.781132882,41.80869409,87.13104095,514.9758134,250.1736286,53.77097191,22.49335477,6.330961972,4.897017851,4.897017851,5.319172194,4.930521991,92.06353305,7.936466949,"9"
2022-10-08,5.43331342546907,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,4310,290,3100,2600,8.347617449,8.448749544,8.385872677,0.002756471939,9.764049231,1.354225526,4081.120783,21.18038336,18.73567392,563.5299597,593.3141248,233.6463321,3.531558838,128.032257,218.129028,32,0.5,0.93,4.02,0.08,0.11,0.28,2.1,8,8,5.397272587,1.676380694,25.94833575,0.1145496131,9.939455986,27.73929726,94,295,11200000,29.9,0.05,0,2.86,3.01,4.2,38.7,64,0,61,8.223534995,27.052229,80.92532248,455.352766,245.6757207,53.18639988,21.83057195,4.590020116,4.897017851,4.897017851,5.319172194,4.930521991,92.06353305,7.936466949,"9"
2023-05-14,15.2822227478027,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,43.27209854,1352.257935,3870,285,3540,3040,2.240167232,1.377129888,0.6957984703,0.001112925785,4.664396427,0.8446078921,3090.190504,14.01697636,19.08947827,1124.452646,1415.182741,639.7842884,4.153456548,144.180786,281.152557,25,0.42,0.2,2.85,0,0.05,0.23,2.1,10,9,5.56122303,2.37339336,20.52217412,21.08323641,4.276801274,43.9533036,124,246,6870000,20.9,0,0.03,1.76,1.83,3.02,28.6,70,42,64,5.996517115,19.90242879,61.20371026,441.1674446,228.306063,94.85206327,16.23096878,5.110105568,4.897017851,4.897017851,5.319172194,4.930521991,92.06353305,7.936466949,"9"
2022-11-03,4.94817228202037,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,4860,330,3700,3010,9.575478485,9.642900045,9.580029128,0.002756471939,11.25908144,2.779360755,4003.477024,22.13634425,18.76088015,381.8384268,441.0264452,233.66157,10.99143982,108.24324,190.5081,36,1.58,2.14,3.95,0.03,0.08,0.35,3.6,10,8,13.79311657,1.825989074,8.956951955,0.01213247843,9.939455986,10.8031598,138,396,1.3e+07,29.7,0,0.04,2.73,2.94,4.52,39.9,106,47,94,7.925316899,39.09163513,167.7797772,368.0652213,215.2933798,58.40441522,20.43206507,6.090080256,4.897017851,4.897017851,5.319172194,4.930521991,92.06353305,7.936466949,"9"
2023-04-23,9.48059670548059,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,43.27209854,1352.257935,3630,265,3210,2800,1.276349011,1.441399464,1.416010547,0.1160096353,5.947632862,0.66622161,3481.292795,14.01697636,19.09326604,1020.364338,1874.351843,938.4848963,5.792330876,172.1579,340.011841,31,0.52,0.19,3.72,0.01,0.06,0.17,2.1,6,5,5.793009758,1.361822579,22.96832854,18.66578292,6.220963955,42.99684601,195,384,4880000,28.8,0,0,2.75,3.08,4.58,39.3,87,0,76,5.438452847,31.63006794,92.10232804,398.2998464,233.983162,60.8695811,16.37350688,6.002561245,4.897017851,4.897017851,5.319172194,4.930521991,92.06353305,7.936466949,"9"
2022-12-21,19.8757773905737,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,4700,327,3560,3020,9.918592997,9.898785755,9.912132747,0.002756471939,10.89008481,4.567297778,4075.534822,19.19600109,18.83478962,382.6244142,487.9672099,254.9910928,10.99143982,157.72348,302.658569,38,1.85,0.7,3.57,0.03,0.09,0.36,4,9,8,6.2013731,2.254425972,31.21777301,4.674070214e-05,509.5452576,33.46721739,219,410,60000,33.9,0.07,0,2.78,2.88,4.72,45.8,166,60,149,11.21136812,32.54358696,106.1560665,437.490759,250.0690523,52.13720801,16.84776288,5.43005921,4.897017851,4.897017851,5.319172194,4.930521991,92.06353305,7.936466949,"9"
2022-09-16,7.34622800661059,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,4660,317,3730,3120,7.176433459,7.229852717,7.168165957,0.002756471939,8.651713098,1.5013251,3469.773181,18.4111906,18.72747114,552.5219928,565.2483198,545.2767072,3.750445847,128.750671,266.084717,23,0.67,0.37,4.84,0.07,0.1,0.35,3.7,10,9,4.063909531,2.149466334,35.64291294,0.0003899042824,9.939455986,37.79552701,119,301,1.2e+07,33.4,0,0,2.98,3.07,4.11,40.1,74,30,67,10.5895238,43.73523353,81.88962224,481.1629481,298.5451684,55.60696561,22.3983378,6.381843707,4.897017851,4.897017851,5.319172194,4.930521991,92.06353305,7.936466949,"9"
2023-04-24,16.6078215944119,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,43.27209854,1352.257935,3630,265,3210,2800,1.484707716,1.603287308,1.533557166,0.006414677529,6.135197348,0.460125784,3438.876258,14.01697636,19.09643651,1245.71714,2114.524574,918.5004192,5.93160688,172.1579,340.011841,38,0.52,0.19,3.69,0,0.1,0.38,2.8,12,11,5.673823833,1.34361352,23.20393312,19.3479542,5.409238644,43.894244,202,358,4610000,30.3,0,0.04,2.8,3.1,5.79,40.1,98,0,88,5.181841791,30.25410418,99.80836771,587.2391629,339.6425661,63.42968809,16.54179377,5.942325263,4.897017851,4.897017851,5.319172194,4.930521991,92.06353305,7.936466949,"9"
2023-03-06,21.2360546757319,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,43.27209854,1352.257935,5250,333,3600,3080,2.257203194,2.527350806,2.900321492,0.05204910709,5.774506272,0.3589794723,3375.123049,14.01697636,18.96849503,1168.741947,1841.393372,971.1452011,4.303163584,197.114761,363.5672,31,0.2,0.17,4.61,0,0.07,0.41,2.9,16,14,10.33704567,2.24591495,17.83045336,3.42638444,5.280494108,23.51872953,212,432,3260000,31.9,0.02,0,3.05,3.07,4.65,45.3,82,61,73,9.484381005,85.07350263,105.8237255,446.9058386,298.7502399,59.47864003,14.84884278,4.89017182,4.897017851,4.897017851,5.319172194,4.930521991,92.06353305,7.936466949,"9"
2022-12-14,17.4744795764721,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,5360,367,3720,3150,9.975525437,9.980527651,9.991931528,0.002756471939,13.53941004,3.798836214,4141.160226,20.59634072,17.19006987,382.3693054,512.1534887,263.3369097,10.99143982,129.0337,226.921341,46,2.03,0.83,5.1,0.02,0.08,0.35,4.3,10,10,6.709228992,1.968061506,21.34986161,0.0001284052237,0,23.3190282,170,397,24200000,31,0.03,0,2.84,2.93,4.77,42.1,96,46,84,9.693853346,37.03909564,100.2095928,497.7459682,238.8938054,50.64307813,17.39146236,5.108701062,4.897017851,4.897017851,5.319172194,4.930521991,92.06353305,7.936466949,"9"
2022-09-01,5.48761532142757,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,4240,256,2960,2460,6.479161775,6.547222834,6.492446276,0.002756471939,10.0254965,0.688156703,4143.206827,16.99171729,18.96797576,529.6827327,1201.089785,710.4490964,2.711375134,103.8,164.35,29,0.12,0.23,4.48,0.2,0.23,0.48,1.9,9,8,37.26276016,2.302077487,3.816030183,0,0.2461249034,6.117442777,105,272,8660000,30.9,0.05,0,3.2,2.94,4.31,39.9,52,0,50,10.80862778,37.34620994,82.87345004,511.5552456,242.9155397,56.03561399,22.69369402,9.144797317,4.897017851,4.897017851,5.319172194,4.930521991,92.06353305,7.936466949,"9"
2023-04-17,8.21170028708289,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,43.27209854,1352.257935,4690,313,3580,3190,1.001778454,1.624799813,1.614064595,0.001486874295,6.408399559,1.043840721,3275.109937,14.01697636,19.09658726,1145.580253,2429.916373,1084.292102,5.910530275,223.866669,370.397583,41,0.61,0.11,4.34,0.08,0.13,0.38,2.4,20,17,3.641058445,1.298207172,21.49027113,44.51892865,5.168774343,67.29827793,182,396,5480000,32.2,0.03,0,3.15,3.22,4.61,44.8,102,50,90,5.097574593,31.94878689,103.5646104,380.355501,238.4947484,61.71712626,16.40709516,5.605009864,4.897017851,4.897017851,5.319172194,4.930521991,92.06353305,7.936466949,"9"
2022-11-15,8.59091226446526,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,4990,329,3490,2980,9.975764056,10,10,0.002756471939,10.33908671,3.921006115,3440.168371,21.20809437,18.84228868,379.5452354,472.9774762,236.429134,10.99143982,125.236366,187.854538,26,2.66,2.34,4.41,0,0.06,0.47,5.4,16,14,3.627154589,3.225806959,32.30234756,0.001162222692,9.939455986,35.53571458,148,345,1960000,31.1,0,0,2.76,3,4.76,45.8,142,57,126,15.18195325,33.81885125,95.94437499,377.7862024,231.540195,54.63972965,19.3587444,4.38691182,4.024925203,4.024925203,4.307168938,4.043420304,93.44711714,6.552882861,"9"
2022-12-03,14.9323340841074,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,6060,446,4380,3700,9.697136682,9.759305854,9.74012236,0.002756471939,11.00919163,2.976526171,4174.771489,21.19082705,18.85419258,384.6020518,507.1915252,270.0051924,10.99143982,115.658066,209.074188,61,1.9,1.15,5.39,0,0.05,0.48,4.1,14,12,5.459915638,3.059170369,25.47183662,0.004398045378,9.939455986,28.53514438,186,131,5790000,30.8,0.03,0,3.56,3.2,4.72,38.7,101,55,89,14.28594495,30.70846349,91.18736224,399.6133496,239.5646875,53.18792647,17.88711678,4.429422469,4.024925203,4.024925203,4.307168938,4.043420304,93.44711714,6.552882861,"9"
2022-12-19,18.2373300821443,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,4700,327,3560,3020,9.763018273,9.820024947,9.79799015,0.002756471939,11.81810657,3.742157026,4163.536772,19.75953318,18.82400906,382.5804729,498.8421318,258.3553529,10.99143982,157.72348,302.658569,56,2.5,0.7,4.68,0,0.06,0.33,5.3,9,8,5.621735573,1.809597237,26.3221896,0.0002137288361,509.5452576,28.13009221,219,410,60000,30.8,0.07,0,2.78,2.88,4.72,45.8,117,60,104,8.927021652,34.42037341,110.4856973,412.6679389,241.5990519,50.56195941,16.93132426,5.477885508,4.024925203,4.024925203,4.307168938,4.043420304,93.44711714,6.552882861,"9"
2022-04-20,13.7300248317646,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,35.17547472,1193.898045,4610,315,3290,2840,0.4202359175,0.9930729531,0.4943305304,0.1760815976,7.514419973,1.377749005,3546.82547,15.81947022,19.27185586,724.8704042,2051.198393,848.7802695,5.207303634,167.2191,326.281158,29,1.15,0.41,2.2,0.06,0.1,0.22,2.5,5,5,7.487923145,3.375921574,33.1843731,0.001426366659,8.426804717,36.56875408,142,268,2480000,32.4,0,0,3.89,3.8,5.28,43.1,80,25,75,12.36393355,34.63994485,77.71658836,435.021831,228.6298033,66.48541378,16.77324912,5.477885508,4.024925203,4.024925203,4.307168938,4.043420304,93.44711714,6.552882861,"9"
2022-04-21,17.5449635463396,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,34.6261301,1164.073414,4840,298,3380,2940,0.3571953343,0.8824932136,0.4332160475,0.2149737349,7.379565327,1.484251182,3580.335782,15.44854862,19.25036188,669.6270854,1803.636407,831.5768361,6.139901081,167.2191,326.281158,29,0.99,0.41,2.2,0.06,0.1,0.22,2.5,5,5,7.857322693,1.748635051,33.41857802,0.0002836131328,11.30771087,35.16941721,142,268,2480000,31.8,0,0,3.89,3.8,5.28,43.1,81,25,74,6.867926017,35.24067947,81.97306835,441.1674446,228.306063,62.8728324,16.92045567,5.477885508,4.024925203,4.024925203,4.307168938,4.043420304,93.44711714,6.552882861,"9"
2023-01-14,17.4757843017578,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,4680,380,3940,3320,10,10,10,0.002756471939,10.80634673,3.738163559,3811.952356,20.09165011,18.85053315,362.1696314,631.6737373,251.8114634,10.99143982,133.787231,238.308517,39,3.8,0.72,4.61,0,0.05,0.56,7.1,19,16,2.787876844,3.153297022,0.02287148309,42.74273676,5.42180378,45.91840088,211,388,9610000,29.7,0.03,0,2.79,2.82,4.38,43.8,102,71,91,14.93123446,420.9440288,97.52726987,429.634268,252.3021243,53.57827905,15.75214192,5.009170275,4.024925203,4.024925203,4.307168938,4.043420304,93.44711714,6.552882861,"9"
2022-10-13,6.89119591503285,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,4310,290,3100,2600,8.398990713,8.488028303,8.394273401,0.002756471939,9.983760018,1.490339706,3932.319353,20.86529361,17.84475968,511.1176328,548.6081105,212.4707522,3.558425445,121.447212,216.870026,34,0.32,0.93,4.62,0.06,0.1,0.27,2.1,6,5,4.470857143,2.225810519,30.11847063,0.0002065319687,9.939455986,32.34174438,115,365,7270000,29.8,0.05,0.03,3.18,3.16,4.69,42.9,89,0,79,10.82201811,25.9756548,88.87793131,455.122295,240.2742011,53.61158402,21.44089831,4.164562583,4.024925203,4.024925203,4.307168938,4.043420304,93.44711714,6.552882861,"9"
2023-03-13,12.4279143952443,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,43.27209854,1352.257935,4640,327,3660,3050,1.029851792,1.903780568,2.524375131,0.006299717107,7.035801256,1.096973045,4106.282697,14.01697636,18.925988,1093.177841,2293.947138,1154.20834,6.27873066,198,369.6,43,0.7,0.26,4.17,0,0.08,0.46,3.6,15,14,11.41266918,2.087593655,23.2197746,0.000108735496,5.567234373,25.30527865,264,429,4110000,31.4,0,0,3.27,3.37,5.05,46.1,98,66,91,7.928543802,29.57229764,106.5837035,430.581329,290.1290711,64.80565012,15.07968345,5.152949496,4.024925203,4.024925203,4.307168938,4.043420304,93.44711714,6.552882861,"9"
2023-06-12,15.2897072601005,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,43.27209854,1352.257935,4640,327,3660,3050,1.029851792,1.903780568,2.524375131,0.006299717107,7.035801256,1.096973045,4106.282697,14.01697636,18.925988,1093.177841,2293.947138,1154.20834,6.27873066,198,369.6,43,0.7,0.26,4.17,0,0.08,0.46,3.6,15,14,11.41266918,2.087593655,23.2197746,0.000108735496,5.567234373,25.30527865,264,429,4110000,31.4,0,0,3.27,3.37,5.05,46.1,98,66,91,7.928543802,29.57229764,106.5837035,430.581329,290.1290711,64.80565012,15.07968345,6.276147255,8.335834416,8.335834416,8.861835753,8.367055645,94.06442015,5.935579846,"9"
2022-05-18,21.6259214482452,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,33.13043465,1235.09977,4110,324,3320,2770,0.4875173553,1.140835951,0.6929743156,0.4979491372,7.842529032,1.521237988,3230.428067,16.3815066,19.12139579,834.1903606,2097.348489,942.1541095,5.397581165,147.333328,279.1579,15,0.87,0.57,3.43,0.04,0.06,0.25,2.6,8,7,4.156288147,2.599739739,43.47947579,10.93421311,6.436838698,57.01409787,202,324,4350000,31.3,0.03,0,3.48,3.52,4.86,42.5,63,0,59,8.561139103,37.14878729,78.20040277,448.0733046,229.7954486,73.30002398,18.45376042,8.219673929,4.43476131,4.43476131,4.772332119,4.458639374,92.92650217,7.073497827,"9"
2022-04-02,13.8845073646956,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,31.21532202,1135.702735,4870,345,3660,3110,0.497562349,1.204214774,0.7761016987,0.6456037258,7.13963241,1.59351138,3315.281198,15.08459347,19.34203679,715.7105925,1761.959968,865.5105735,4.665167703,191.615387,321.769226,29,1.34,0.42,3.52,0.01,0.05,0.23,3.3,8,6,5.597961903,2.272275903,43.46044929,4.06950041,5.600519023,49.80015697,171,388,4610000,33.4,0.02,0,3.32,3.37,4.5,41.8,75,45,67,8.459225701,33.42852365,85.82229326,493.3082124,305.921676,66.16533648,15.71519693,8.219673929,4.43476131,4.43476131,4.772332119,4.458639374,92.92650217,7.073497827,"9"
2022-09-02,5.23441841445997,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,4730,225,2880,2380,6.458452379,6.557282259,6.489275755,0.002756471939,9.662612204,0.7286460219,4208.458506,16.50610484,18.88289951,528.8340524,1192.347469,710.054761,2.756191876,119.995277,197.1351,26,0.42,0.52,3.87,0.07,0.11,0.24,1.4,7,6,39.11163712,1.890650653,3.852963511,0.1686516922,0,5.912554427,120,266,8660000,32.6,0.05,0,2.86,2.84,4.2,34.6,77,36,68,8.840228445,36.39289853,80.71110524,520.3081351,246.4964584,55.10016412,22.80058395,9.186265101,4.43476131,4.43476131,4.772332119,4.458639374,92.92650217,7.073497827,"9"
2022-05-28,14.5674520893228,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,31.04134725,1200.521962,3750,329,3440,2860,0.4352639499,0.9370960096,0.5550659744,0.3738973109,6.621290815,1.303747519,3110.537125,15.91614046,19.1500351,556.9764188,1455.380099,731.4550829,4.232888685,128.295746,245.271271,18,0.61,0.47,3.65,0.02,0.05,0.33,2.5,9,9,5.128978252,2.366053759,42.1719977,0.06163113135,7.335108455,44.60313533,131,331,17300000,29.5,0.03,0,3.17,3.3,4.52,37.6,80,0,69,8.270345119,29.14640274,71.75803721,450.7047006,233.1820808,68.56704679,18.32391063,7.557604935,4.43476131,4.43476131,4.772332119,4.458639374,92.92650217,7.073497827,"9"
2022-08-04,18.690662753979,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,33.89986634,1172.659808,4460,301,3030,2540,0.3268047622,0.7782451151,0.4169113691,0.02983281124,7.720302228,1.208685742,3475.274848,15.57684005,18.7159701,676.6112654,1916.505351,869.5050675,2.417575125,102.117645,175.642349,35,0.61,0.64,3.41,0.03,0.07,0.27,2.7,8,8,4.348313332,3.073837142,42.49768323,18.1381503,8.015146895,63.71097263,102,273,9210000,28.7,0.03,0,2.95,3.1,4.23,39.3,57,0,54,10.77491935,33.11417831,81.30895111,473.7865669,250.0279243,72.11068798,22.67864951,6.03982577,4.43476131,4.43476131,4.772332119,4.458639374,92.92650217,7.073497827,"9"
2022-11-23,13.3808649969772,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,5840,387,3870,3280,9.562485664,9.598135912,9.56326623,0.002756471939,9.888171288,2.453674748,3968.155615,20.42356294,18.87262662,358.7911245,400.2897376,216.1947822,10.99143982,101.4201,245.098572,50,0.89,2.14,4.3,0,0.06,0.47,3.4,15,13,5.28110981,2.933366941,25.07729278,0.006671980677,9.939455986,28.01954607,174,404,5480000,29.8,0,0,2.8,3.03,4.65,39.9,108,64,92,14.86091314,33.6970757,97.94547274,400.3303544,239.9488853,50.55263125,18.48548834,4.868702128,4.43476131,4.43476131,4.772332119,4.458639374,92.92650217,7.073497827,"9"
2023-04-07,9.70449115016719,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,43.27209854,1352.257935,4750,341,3590,3130,1.308027733,1.571154892,1.312492029,0.001318268168,6.750027504,1.278460914,3354.048367,14.01697636,18.95461149,1062.079859,1934.225763,998.0685958,5.893097283,232.65329,395.071625,42,0.46,0.23,4.18,0,0.07,0.42,3.5,14,11,6.031691074,1.669564094,21.40596614,18.81627307,5.739625931,41.91231125,211,388,5480000,32.9,0.03,0,3.12,3.31,4.85,46.2,96,69,86,6.448349767,37.27767138,102.7794002,493.0391608,248.6040723,63.45786595,15.72525434,5.851614192,4.43476131,4.43476131,4.772332119,4.458639374,92.92650217,7.073497827,"9"
2023-05-19,49.3734342755057,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,26.55765579,1056.05188,4830,322,3630,3100,3.300871537,0.9637576001,0.5533308879,0.0007267751516,6.137620897,1.05946298,3016.036064,14.01697636,19.07387714,1814.224379,1598.67102,809.1416743,4.128879777,191.615387,321.769226,33,1.18,0.45,3.73,0.01,0.06,0.16,1.9,9,7,4.753993988,2.552081613,20.52569572,27.36677676,5.391997087,50.44215919,159,270,4610000,24.5,0,0,2.24,2.25,3.54,33.9,73,41,67,6.782676237,60.59803755,66.54910345,461.3617953,229.7719091,90.16273326,16.75720251,4.742898298,4.43476131,4.43476131,4.772332119,4.458639374,92.92650217,7.073497827,"9"
2022-05-07,17.2022435760465,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,33.0041908,1197.974063,4160,293,3230,2720,0.4246237264,0.97993991,0.5561240125,0.2731012254,7.168446485,1.855218973,3320.646267,15.91572589,19.14457464,692.9194433,1750.852533,765.261865,6.113336307,151.754044,291.5275,37,0.79,0.43,2.7,0.04,0.07,0.22,2.6,6,5,4.903012276,1.846663145,39.53957728,11.00049529,6.944371841,52.38350554,128,330,5170000,28.8,0.03,0,3.03,2.97,4.49,37.2,74,35,65,6.56276047,31.84502335,61.43372885,453.0292174,235.1108651,67.67742798,17.61589818,4.795027661,4.43476131,4.43476131,4.772332119,4.458639374,92.92650217,7.073497827,"9"
2022-09-27,13.5839080029605,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,19.84575462,727.1615601,4380,257,3160,2660,7.350141877,7.423589099,7.351626574,0.002756471939,8.845950988,1.413227139,3843.215742,18.91823048,18.74529491,535.8553041,575.9045494,235.1167769,3.695408164,127.960976,222.746887,0,0.1,0.15,4.58,0.08,0.11,0.23,1.5,8,7,13.68590355,1.21241015,9.209205914,0.02224299397,9.939455986,10.44892388,154,332,24200000,30.2,0.03,0,3.25,3.38,4.74,40.1,82,0,72,6.501875733,37.50687736,87.05874117,506.2438754,244.5887998,49.62793346,22.27766214,4.405446207,4.43476131,4.43476131,4.772332119,4.458639374,92.92650217,7.073497827,"9"
2022-05-13,13.5839080029605,437.7,2.31,88.37545126,15.10223827,7.639061372,349.2779783,91.98259928,38.70303249,2.38,36.51449955,1229.583807,3440,273,3050,2550,0.4421684035,1.165111468,0.7676207225,0.2210184694,7.703290789,1.479457226,3580.991645,16.30731502,19.12775565,880.6255176,2302.708171,1056.18253,6.00254655,145.414459,286.8988,30,0.74,0.57,3.15,0.03,0.06,0.22,2.6,6,6,4.862913132,2.163053017,45.49358811,5.620686125,6.319888584,53.26907961,123,326,4350000,31.7,0.03,0.03,3.19,3.26,4.75,40.6,73,0,65,7.319353189,36.82545628,65.63571658,471.279569,237.2007166,70.90772281,17.87936712,6.199171895,4.43476131,4.43476131,4.772332119,4.458639374,92.92650217,7.073497827,"9"
